token_address,n_syncs,WETH,prices,liquidity,num_transactions,n_unique_addresses,tx_curve,mints,burns,difference_token_pool,label,fraud_type
0xee3254d8045f865ab858cd320a43a4700a78094f,28.0,4.3e-17,0.0018204140383557004,1.0157030000000001e-30,30,18,0.6677332688325466,1,1,21,0,liquidity_stealing
0x65b9af2faa11a158d67771b87b2f183c738bd4da,39.0,9e-18,7.281023226464093e-05,1.1124809999999999e-30,41,31,0.8306107532469464,1,1,20,0,liquidity_stealing
0x30ee9a0d69bd2749520811b8d0052cc265373c65,31.0,1.35e-16,0.018065034122842234,1.0088549999999999e-30,93,73,1.0,1,1,42,0,liquidity_stealing
0x059a5005f6f966ab4ec86c80c5ae3338cd165c5e,46.0,0.32346087089516484,1.0803077545850774e-06,96849.19371928734,50,30,0.8041457281189099,1,0,3231,1,none
0xdd9744cc5c72552c8282d25a816809a6dd12f2bc,31.0,18.376654349919786,4.991535992312343e-05,6765481.118768507,34,23,0.2641610741527244,1,1,120,0,liquidity_stealing
0x2951f8372b88ee63fd84b032e48774537c27ccea,79.0,0.00170120405495596,7.969274624729002e-05,0.03631566701965695,161,39,0.8232717446309948,1,1,451,1,none
0xf0ee83b9fdc0072806f8348699000700347ab356,43.0,0.000234493757809365,6.081215809969462e-09,9.042159359220841,60,23,0.6104754394318486,1,1,33,1,none
0xf6f8a2c3d57e77f6d2b3bc27adf1d19ca4179163,49.0,1e-17,9.602642647256525e-05,1.0413800000000002e-30,115,64,0.5190072888788554,1,1,5206,0,liquidity_stealing
0xdddeb9c373ee34d280f205262c5a9ad6876e6eab,27.0,1.84e-16,0.033668801463860934,1.0055600000000002e-30,57,17,0.9195806679971289,1,1,111,0,liquidity_stealing
0x419d48ffc4cf75ecaf4f87322eecccc386a17c53,29.0,2.550351238476058,1.0746903947915495e-05,605224.6741125808,40,20,0.2607278774511725,1,0,4,1,none
0x8cd581d08b5417994000ed31ad7f95c5fd80f4cf,64.0,3.7e-17,0.0013508579773640014,1.0134299999999999e-30,73,44,0.19115861943374585,1,1,14,0,liquidity_stealing
0xd18a476d50917e4ac65189a546813d3b8f4efda3,77.0,1.0005e-14,9.232935767660051e-14,1.0841624757167444e-15,81,39,0.7597318414660431,1,1,27,0,liquidity_stealing
0x33fc16d986732326259d00e28a08b1d43758f29d,53.0,0.06498364743842411,0.01946373858284998,0.21696111548283387,62,50,0.14193816213437335,1,1,55,1,none
0x802c6bf533cabba3079fdb9c7cbaca488fbe5d36,69.0,0.08,3.1606228534103116e-05,202.49173333333337,80,19,0.29021755270692323,2,1,112,0,liquidity_stealing
0xb77b2a2e2513e1c84d85b4b2006a6bdad9c9dfb4,6.0,0.003207932341790642,0.0010693107805968697,0.009623797025372024,119,74,0.5723610668136089,2,1,170234,1,none
0xb88aef419b7acfae7dae23cde0432285fb0b726f,75.0,1.3e-17,0.00015579684091944105,1.084746e-30,254,149,0.5194736934084943,2,2,4,0,liquidity_stealing
0x30668a4baa26f618dc70fa2835b6e3b347ef9a0f,4.0,1.4,0.001,1959.9999999999998,6,4,0.9721171309050098,4,0,1130,1,none
0x8146ca745cf0f96f92d951d3e1fd60c8f8ce85ca,38.0,5.2e-17,0.002652384595766386,1.01946e-30,121,96,0.873702147528919,1,1,74,0,liquidity_stealing
0x7d7b9106c4f862fa904d4593660ccbba6129a921,54.0,1.11e-16,0.012208534975802904,1.009212e-30,71,28,0.6274040571675739,1,1,176,0,liquidity_stealing
0x8f8c3ac36d9673143c15495437636a2b582d9d2f,42.0,225.54384564068178,0.0025425049619637427,20007837.572555784,140,108,0.443214010377709,1,0,9,0,liquidity_stealing
0xb7d884e5c0f471b92a6430c3fec437469eda65e3,7.0,1.4071241758942743,4.690413919647581e-07,4221372.527682823,165,99,0.6907926682407833,3,2,246,0,liquidity_stealing
0xd4a80224350528b7c0ae8c325a0b5778d92fd86e,26.0,1.815388097138077,0.00022214171030434136,14835.727782573935,132,106,0.9411704384579944,6,2,124,0,liquidity_stealing
0xb93c3817b4bb9a7c3e87bf606341e100a06c31e5,32.0,1.8350707996470805,1.8523915092266695e-06,1817912.0466403037,33,19,0.9814739276807775,1,0,176,1,none
0xf49e9e77979e25b4c04c3b1a506fb44baf30c6c3,15.0,20.809606463961426,0.002581529262127878,167745.42420952587,16,11,1.0,2,0,1700943,0,liquidity_stealing
0x468c0a6dcb568d2ed1f4addeff3e6a459a615caf,34.0,2e-17,0.000389749585891065,1.0263e-30,36,29,0.9484518734969103,1,1,12,0,liquidity_stealing
0x493d665b58e5dafa64209e7627f8de33acc24317,28.0,1e-18,1.6049350749712647e-22,6.2307816409203005e-15,30,21,1.0,1,1,8,0,liquidity_stealing
0xe7fb24deed5f77c82d531f3a62209743331b87d3,38.0,831.4933185743888,0.0005119579633503404,1350464663.7574182,45,27,0.8161514032168192,1,0,21,0,liquidity_stealing
0x77d1a459fb2e4535e17839da39daa303c29ea850,39.0,1.4e-17,0.00018915851483543208,1.036168e-30,81,47,0.3860470783486365,1,1,9,0,liquidity_stealing
0x281b1e0d7104a98e97a974cc75c788430c49c752,44.0,1.264e-15,1.5859473023839397,1.007408e-30,48,20,0.9558018771381533,1,1,163,0,liquidity_stealing
0x4d37fcf756800c35cccd2f4798316cce49cb4c0f,89.0,3.3726692924723656,0.023532686237103834,483.36590399320073,114,55,0.9134200727297775,1,0,116,1,none
0x2c911077807981d729692738cf33937b1cdaf8a1,70.0,4.7e-17,0.002157744927003948,1.023754e-30,72,58,0.15957289858749438,2,1,25,0,liquidity_stealing
0x79d31c3f1e6bbf8e747a8cd5f5e1fdd32ce0caa5,32.0,42.09134990171535,0.002211807077594961,801010.9717503459,69,14,0.996648223649417,1,0,1258,0,liquidity_stealing
0x88c090e188948ab68ec0954c22c89bcc33f0fbbc,74.0,0.00203399222531037,0.0010068057824078585,0.004109158335114801,147,40,0.5103933127385475,4,4,44,1,none
0xc65d463db182ab35eb6ba21727badaf62168600c,2.0,6.01e-16,0.3607442977190876,1.001266e-30,9,6,0.8609841516626489,1,1,37153,1,none
0x08cae08246e9e47ab20db3d87375094b1ef3a533,41.0,0.09053243537862155,1.1772748423747925e-06,6961.944280615997,181,131,0.32708406869600043,18,0,105534,0,dumping
0xdaab565ef0dd611b0132a4b55486ed1b366d5f6d,229.0,0.8146033542860048,0.003819896391977686,173.71639351465598,233,78,0.21995337138989865,3,2,14,1,none
0x4efcf9cd20d1a23dd2a588125304b9eb5e9963f5,132.0,2.9588640409640163,1104540898621.7117,7.926258252487145e-12,267,52,0.4104223451570436,2,0,6378,1,none
0x77ccb21b972e4d57b93a701f9647d494f1bc93af,270.0,2.26996296e-10,0.0001997975372920567,2.578976652870294e-16,486,300,0.4373239365984779,3,3,5,0,liquidity_stealing
0x903bef1736cddf2a537176cf3c64579c3867a881,6.0,0.000244175284417526,24417526.0,2.4417530883505444e-15,2072,167,0.9815688569591811,2,1,9402,1,none
0x73a9fb46e228628f8f9bb9004eca4f4f529d3998,74.0,282.91044934774504,472791991870.86017,1.6928865912772254e-07,140,62,0.8147153789798846,39,0,5923,1,none
0x7408ec9eb983660d3cec5fd16387b872550fc3bf,443.0,1.1647284667338647,0.001569510620406566,864.3410140600436,807,420,0.009335439798955802,18,1,99999,1,none
0x1b0991b57a6a165556df6597ad9106d208c67456,851.0,1183.9274686099484,0.028175955891640726,49747531.41720433,1211,618,0.3525029614950306,3,0,22748,0,liquidity_stealing
0x348930eed0fdce6fa560494b178c5574e7f8dadb,104.0,1.1619481150531175,3321749900094.676,4.064494506455805e-13,105,44,0.5316637801040002,1,0,24,1,none
0xe59064a8185ed1fca1d17999621efedfab4425c9,58.0,8.285638720563938,0.0009713334462110722,70677.90085423483,207,89,0.5987550027872317,2,0,158209,1,none
0xcb5f72d37685c3d5ad0bb5f982443bc8fcdf570e,2133.0,348.93584634210765,1.4949697394093515,81443.93940079864,9295,1811,0.3562454783638537,16,7,45358,1,none
0xc2dae0c44039b84dad6b7cb82d4b38ebf6af7780,1364.0,9.37230935636446,175924570350.78937,4.993059383134805e-10,4240,367,1.0,110,79,596,1,none
0xa5ab0a31c34bce7c30a44edbecd685ca9039152f,330.0,6.5e-17,0.004185986604842864,1.00932e-30,450,147,0.2183861379671694,1,1,112,0,liquidity_stealing
0xcadb96858fe496bb6309622f9023ba2defb5d540,31.0,0.537979009119753,1.0095137147750074e-06,286693.89035291644,226846,41939,1.0,2,1,2215214,1,none
0xe5b0792400a47af372486704eda0f1799ee83f54,2287.0,400.2659916199931,0.01981152287183509,8086852.539503759,2419,975,0.07882673629218129,4,0,68641,1,none
0xa299cfd39fae53cf0863eb4c5e804c1a5a35b39e,95.0,0.007002967098935928,0.0003343237486786817,0.1466887960625043,195,45,0.8734147839522295,1,1,41,1,none
0x53c04c2cec60b08db00100de5408e8c1b6f19f27,113.0,39.98717095210306,0.02060516815472416,77600.62081250799,187,139,0.10668896115565984,1,0,8,1,none
0xf0196985601598a35a48606b643fd2c34fb861e1,40.0,18.451988550179223,2.9977518756209975e-06,113577072.28034478,148,70,0.25092685683496946,2,0,17094,1,none
0x441030078ced84347e067beec402de5a7653414e,124.0,0.00828887849846581,0.0012881831044953963,0.05333520252095059,255,56,0.667927724655864,1,1,755,1,none
0x9ff6750ca0b47fada9feb7a375ac0a049850584d,290.0,3.5809501876590133,0.004593988659485839,2791.300805677283,473,103,0.7085558425284294,2,1,87,1,none
0x158103a14d8076c350b330139446d621ea864555,431.0,1.4e-17,0.00019140325932407305,1.024016e-30,680,269,0.9460017412928536,1,1,13,0,liquidity_stealing
0xf550b4f420bb379bf372daec3b670a8cf58dcbb0,629.0,9.453830671689353,0.027417793490976027,3259.7413208466314,1401,250,19.009334749779402,1,0,344,1,none
0xb16d7fab1b733fae97abf6a280411de3e55b39e0,17.0,0.002724211691996762,1.0859800316360383e-11,683376.2248493246,19,10,0.8199421177966614,1,0,18,1,none
0x103f3c536ee29b45757991f080cc0db71791d4fe,5.0,4.854208966153715,5.884779862643118e-05,400411.6591797839,8,5,0.9905149906528606,1,0,70716,0,liquidity_stealing
0x47a7168cacf04a5bf288af0316f2f6f240a4ca8a,8.0,103.57810776793136,0.536360145893055,20002.27737078054,10,7,0.6659061955525729,1,0,43,0,liquidity_stealing
0x8ae545aa5d2f8d8eb140b65e9a8eb2064fd5c3f2,11.0,63.35936173831276,0.00851857740763009,471253.4180050608,12,12,0.9905902671102494,1,0,14,0,liquidity_stealing
0x5b0b96c59c00a04c227d6deb6c778d6bc59b83bf,10.0,0.16221405895421095,0.010970308496515112,2.3986017285438312,12,6,1.0,5,0,6416,1,none
0x90f58bbdccfd41e294cc9cf8ea035d33f4693269,19.0,2.268939448433e-06,5.126559917962128e-12,1.00419897612391,21,15,0.7856742036061444,1,1,45,1,none
0x97a67ee91ba602f4205feee9a77630bce37dc9e6,14.0,5e-18,2.0504744797946247e-05,1.21923e-30,16,10,0.993623308219007,1,1,11,0,liquidity_stealing
0xcf249d6c98a6373ee58667d795f21c7f7d5b7a85,15.0,1.3e-17,0.00016472794546237867,1.025934e-30,17,16,0.9998973270108796,1,1,22,0,liquidity_stealing
0x0048bac562f7745916c45c5f2753a37977fa963f,14.0,25.01938554521695,1.0007318220013677,625.5118896972133,43,10,0.982408161851821,1,0,141,1,none
0x06b80a08ab8cb1123c6cde68d07422053556dfc3,13.0,1.08e-16,7.567009425380134e-13,1.5414279729688657e-20,14,7,1.0,1,1,28,0,liquidity_stealing
0xfc49de2e7f5dbfdc3f457b31f6aff834175aec85,19.0,2.6e-17,0.0006576118572476415,1.027962e-30,184,175,0.9979895093900647,1,1,24,0,liquidity_stealing
0x5f94bdd4ca94940a359982e58132e42bf4f6d377,7.0,1e-17,9.36119224144387e-05,1.0682400000000001e-30,9,5,1.0,2,2,68,0,liquidity_stealing
0x9c4a3f8197d684d458092ec3ec3b993505d7b8c8,7.0,1.4e-17,0.00018908442619629663,1.036574e-30,8,5,1.0,1,1,37,0,liquidity_stealing
0x33a70062ed0debe24628d46b9f145ace2f160f8d,19.0,1.9e-17,0.0003485598972665566,1.03569e-30,25,21,0.3488387894787937,1,1,110,0,liquidity_stealing
0xd9224924a5e4247af4a252c02d059143e56fc947,23.0,248.0491550178644,0.0017887215024395202,34397967.05141744,56,39,0.750310559083604,1,0,25,0,liquidity_stealing
0x1de4918a33bad1d7f812ee82f9e993df7d769cac,20.0,1.06516e-13,10651.599999999999,1.06516e-30,21,11,0.9029725957924484,1,2,80,0,liquidity_stealing
0x35e067c0f4311f65d1eec2e25fa12d798cece9c0,4.0,0.10995989954649628,1.9496436089804306e-06,6201.73833442239,5,4,0.9999938000176409,1,0,73,1,none
0x21b86c38b61463f36bae92d49e4c95fff419db53,8.0,0.03686228071670852,0.44914880605025875,0.003025339756742827,15,9,0.9996000538511675,1,0,6284,1,none
0xf9be3ebabe3627ddc7213f38bc39237c960dd2df,6.0,3.5e-17,0.0011929513616687685,1.0268650000000002e-30,7,6,1.0,1,1,48,0,liquidity_stealing
0x1e9e699f4a7e83f0fe984cf88c20e8325e99e85c,34.0,1.3e-17,0.0001608711793094914,1.05053e-30,47,23,0.24806138024559543,1,1,8337,0,liquidity_stealing
0xa7873d036846b5155bb3767e57314c34cf7313d1,55.0,1.1e-17,0.0001191365846790352,1.0156410000000001e-30,93,43,0.7624133720528843,1,1,49,0,liquidity_stealing
0x263855ebfe85a1532ffd3ef21dee111378be8514,37.0,5.6e-17,0.0030842099465770777,1.016792e-30,39,15,0.9988951637359166,1,1,22,0,liquidity_stealing
0x0af4b1d8726235e66c75f2467f02159c522355d8,29.0,4.4072134103120435,9658198085.45048,2.0110925321872143e-09,58,17,62.57023413121194,1,0,63,1,none
0x9f04e0cde25f0537224a899a243cba20a6db141e,45.0,236.79641062048003,0.00466896316034006,12009634.292907763,94,56,0.32738191380706344,1,0,26,0,liquidity_stealing
0x673bd4bd6b5a90347312c0a867bbce49db728b1f,56.0,304.4658300550636,0.0003425315596813315,270630366.8992143,85,36,0.6024807482830102,1,0,28,0,liquidity_stealing
0xb00c522d66a0d5592502105716401c1fc9719a8a,29.0,6e-18,3.175560883441038e-05,1.133658e-30,62,37,0.007754923684665875,1,1,25,0,liquidity_stealing
0xf344490abd414dafa97f34c8ca501b0aa5bf8873,4.0,0.1205942751548516,93473499977.40686,1.5558398052538088e-13,5,5,0.9997122985313395,1,0,64,1,none
0x12c765e05146414fa948b9dcf934277247a59ef1,35.0,0.03259514630594611,1.3085885526982483e-05,81.19003949066521,222,193,1.0,1,2,20,1,none
0xb9fce6dfe378c58e040047fed6fb4ec60a85e6cb,66.0,3.1e-17,0.0009491151797195517,1.012522e-30,256,201,0.4103380940363584,1,1,97,0,liquidity_stealing
0xd2d64d3758928a09448d6a865b8bd5f325777876,27.0,2.5e-17,0.0006137680447805165,1.0183e-30,29,12,0.9995479282586565,1,1,19,0,liquidity_stealing
0x6170a7c975fa86ba459399b377e678875560178a,29.0,7.5e-17,0.00557165143748607,1.009575e-30,31,24,0.5972664599337234,1,1,37,0,liquidity_stealing
0xc79732dda9bb015f45465761ac39d100d573c095,38.0,7e-17,0.004822597313124355,1.01605e-30,40,31,0.5526583329705317,1,1,24,0,liquidity_stealing
0x28f1770db2e7674395d16451e93f40d2a6aad2c3,47.0,7e-18,4.388329551011196e-05,1.116598e-30,94,52,0.8239163600925705,1,1,51,0,liquidity_stealing
0x11f39d29d67f281d659085c6935dfc9e338baa93,80.0,0.05909532104321568,0.5005649468061416,0.006976631087500437,82,52,2609041.181626465,1,0,85,1,none
0x4187a41b8437cfec54813c2e956b9a4715865353,66.0,2.54800370712123,0.001254023278222377,5177.194876881897,85,39,0.0012779415216330422,2,0,34381,1,none
0xd48c255c36aa12361dadda3dd1f7b8ed228a798f,28.0,440.04522749876327,0.00024196902693330202,800266896.5471126,101,80,0.9801685918938045,1,0,19,0,liquidity_stealing
0x9e984f28257ae9c57918515627b078deab4e11fe,23.0,0.8426751329729619,7.763228499381476e-07,914698.542993518,483,254,1.0,4,0,4118388,1,none
0x192310b4a73cb9c9d034d6ac80140fd97f39f900,79.0,1.488611e-12,1488611.0,1.488611e-30,396,380,1.0,1,1,47,0,liquidity_stealing
0xe72ef6762fda9250ac123d97f782561a83a82406,145.0,9.5e-17,0.008987701040681174,1.00415e-30,253,117,0.27820537543042906,1,1,18,0,liquidity_stealing
0x97f88fcc106dbea24c5f57ec4b65eb810f2ffe66,544.0,1065.0898104450928,0.0035401390604027348,320443995.26636386,558,214,0.6546068445679373,36,5,27113,1,none
0xf56a6b1479941e11829d6b50d9e2a78e67dfcf7c,123.0,3.140930899622957,8.261008870878547e-05,119421.81724297193,263,51,0.0025787818080282546,2,0,53378,1,none
0xfdc4a3fc36df16a78edcaf1b837d3acaaedb2cb4,4.0,3.9e-17,0.0014949402023919044,1.0174319999999999e-30,582,238,0.71882108825048,1,1,11917,1,none
0x36ac219f90f5a6a3c77f2a7b660e3cc701f68e25,18.0,11.073509418654984,6.947414600704042e-05,1765010.6966786496,348,321,0.9249173308255244,10,0,16018,1,none
0xc414ef2ec3a885c2c64731204a34a4a838003435,764.0,36.838554223401125,0.005425901284721259,250111.27295880785,884,233,0.5791681043793031,187,0,0,1,none
0xe95a203b1a91a908f9b9ce46459d101078c2c3cb,20.0,25.211999846444805,1.0657319125188838,596.4398070381229,514,199,0.4944054052375197,4,0,220449,1,none
0x92e187a03b6cd19cb6af293ba17f2745fd2357d5,1302.0,290.2840179559918,0.00019870802455419694,424063453.24867165,2056,878,0.11194101908045623,21,2,1380,1,none
0x8ae4bf2c33a8e667de34b54938b0ccd03eb8cc06,3.0,0.204,1.460065103770039e-05,2850.2838601198796,727,495,1.0,1,0,7557626,1,none
0x79579a3c2a3bd4c4881017ae53af0f73c31f9af5,821.0,9.744508544790571,3700.9255223864857,0.02565721633821636,851,217,0.09507128766663926,10,5,45,1,none
0x6589fe1271a0f29346796c6baf0cdf619e25e58e,42.0,8.332171537393398,0.0001717280937880792,404273.2962157175,1137,460,0.09045169275346338,1,0,70953,1,none
0x4e110603e70b0b5f1c403ee543b37e1f1244cf28,2.0,0.47,0.04908262222222222,4.500574541430821,6,6,0.5656863407933017,1,0,6847,1,none
0x72dd4b6bd852a3aa172be4d6c5a6dbec588cf131,3.0,0.3335056736104701,7.325268698140531e-05,1518.3884566392408,1360,1058,1.0,1,0,6630171,1,none
0xe0ad1806fd3e7edf6ff52fdb822432e847411033,1980.0,989.0116024029929,0.009821145692837907,99595707.08751929,7904,523,0.2836199457827267,384,58,25992,1,none
0x4819a96eb4b22454d628cd683ae052c2c9076808,280.0,54.57348549854913,0.40883851592501425,7284.69848962714,599,226,1.0,3,1,184544,1,none
0x5c1703db906f3e244531b328fecd2e5dd3e2d066,113.0,8e-18,5.710492315818778e-05,1.1207440000000001e-30,231,138,0.24261017423937156,1,1,550,0,liquidity_stealing
0x532b7339d36b3806ba5410ce29eaec19029555ea,228.0,22.949224859781477,2509785.5004850924,0.00020984539179265228,453,98,0.319389188147331,1,0,0,1,none
0x20994aff2bd833940fb602ea03ad86a86bde03f0,367.0,9.801918555119418,5976.201947869145,0.016076700251980516,372,103,0.06547506093126194,2,0,15720,1,none
0xf567e2747480ec9feeec18de46afe5d74e5fd2ec,3.0,1.503603234791855,0.44627503459005624,5.065985126757762,8,6,0.6244948425342158,1,0,8559,0,liquidity_stealing
0x2524c1ea165f884ac42c7e1369219a1f59870650,5.0,1.27,0.0001611797791475698,10006.838379666056,12,9,0.8180608905068025,1,0,249,1,none
0xecf96bee48be24f8ce1ea045a4f6c6cf061190e1,23.0,436.89508473545663,0.00039755503808641256,480128024.4988689,27,27,0.7621961817751429,1,0,17,0,liquidity_stealing
0x76fdcf410502782f421d8dbc23fcf920eaa490c4,14.0,1e-18,2.6624975505022535e-07,3.755872000000001e-30,17,13,0.5346719015860621,1,1,447,0,liquidity_stealing
0x57dbee5197064d5f85523bfa0397bd770bcd3523,19.0,3.0651445385935756,0.0002043429692395717,45977.16807890363,28,7,0.58,6,2,169,0,liquidity_stealing
0x6822e298a27b93a3051422c5257242499d03384f,9.0,1.158e-15,1.338728323699422,1.00167e-30,13,12,0.995676527501299,1,1,47,0,liquidity_stealing
0x5e1213724a34929bac252a7874514554437ebc9b,15.0,1.1e-17,0.00011557171224744955,1.046969e-30,16,13,1.0,1,1,1301,0,liquidity_stealing
0xc3c735ddb1982593eaddceb26f3fac007bc5827a,11.0,39.0521,0.003379910045279325,451215.11933136807,12,10,0.6464197082595806,1,0,424,0,liquidity_stealing
0xaec367c252764e61c39de84208b305f283360778,23.0,5.7e-17,0.0032096401824427056,1.012263e-30,28,28,0.6242112327599733,1,1,12,0,liquidity_stealing
0xc5d428f3d7ceddf62f5b25fb97242a67c96c1261,42.0,9e-18,7.544069941910661e-05,1.0736910000000002e-30,129,95,0.8214087857117952,1,1,46,0,liquidity_stealing
0x5e18e3a60c8470872c20aa9bdcf6ae73f8ee7ee9,46.0,0.004736589643124708,4138.224409823656,5.421475305712649e-09,49,12,1.0,3,2,4,1,none
0xb4c155c62916d75d668abc2d8db2d7659d6614a5,27.0,0.000739130973893046,7.391134776082305e-13,739148.4705920335,31,19,1.0,1,0,716,0,dumping
0x0b94cd8499a950cfd31c04247c293f2f95093f9b,65.0,365.49921220151964,0.0001235348974269545,1081392196.8804183,71,61,0.9128243003788079,1,0,19,0,liquidity_stealing
0x4304bcf01cc42502916263610dda645fab918ee8,31.0,343.8464277966751,0.07878273764818752,1500714.1086731972,131,108,0.4820054903772965,1,0,10,0,liquidity_stealing
0x52502535375d32bb3581283acb7ed19507f16dd1,40.0,272.60855350308833,0.0002579031664693775,288152427.36412907,47,40,0.8648557897124538,1,0,22,0,liquidity_stealing
0x3fbf5b3241e3298369bd610d29a2540b626e60ec,37.0,5.9e-17,0.0034220752856562843,1.017219e-30,43,20,0.5625673346508505,1,1,43,0,liquidity_stealing
0x1829aa045e21e0d59580024a951db48096e01782,2.0,0.42527394378937866,4.520642055423008e-07,400071.3284724956,387,333,1.0,1,0,6667171,1,none
0x7697b462a7c4ff5f8b55bdbc2f4076c2af9cf51a,3.0,0.07368728801985128,0.020377064675377296,0.2664670551044409,58,45,0.4233848010248621,1,0,64221,1,none
0xbc81bf5b3173bccdbe62dba5f5b695522ad63559,3.0,0.000108458238238182,0.0007562683221371345,1.555425382420979e-05,4,3,0.9999998565876327,1,0,98,1,none
0xaf2cfa3d6369cd6675ed5a516dadf99f032f25cd,515.0,3.222277293937769,6179.251734579883,0.0016803120191595234,946,153,0.3279318352375548,19,0,0,1,none
0xfd6c31bb6f05fc8db64f4b740ab758605c271fd8,9.0,0.8081649939118435,0.0003867661689053448,1688.6964525182498,1423,783,1.0,2,0,3496924,1,none
0x9766d2e3f04ae13e8c2eb018ea51dc640d3f9f1f,48.0,29.076845989668012,0.002658461248770166,318027.194527659,345,119,0.15706388516089922,3,0,23,1,none
0x3b35a6989b22d5e334f3e5d2a7db85015d6ed1a1,10.0,8e-18,6.382791992787445e-05,1.002696e-30,12,11,0.9997291377346763,1,1,103,0,liquidity_stealing
0xce199025322658e2ae08229f3eb0bc6a4771a09d,9.0,1e-17,9.00300700433945e-05,1.11074e-30,14,12,0.5612382233071176,1,1,2245,0,liquidity_stealing
0x3fe5cefc8a0e7c50b292dd00182ab7f9aef20cb1,26.0,0.001000000000000026,1000000000000026.0,1.000000000000026e-21,31,25,0.7314188085575527,2,2,67,0,liquidity_stealing
0x67520897d47dcbfc4da681db17ae1d3b1612751a,11.0,0.05213455530505909,5.213455530505909e+16,5.2134555305059093e-20,13,12,0.9976688019504738,1,1,169,0,liquidity_stealing
0x4f777064783c86198c20e4039e0553b3fca36522,3.0,23.00177429566273,0.07396068905357792,7153.55180595111,4,4,1.0,1,0,13175,0,liquidity_stealing
0x220634a59b98c53b8dd2e0123dc536e86500f654,17.0,248.751,0.01239719272897563,4991215.459317366,18,17,0.5591040582454178,1,0,24,0,liquidity_stealing
0xb49c3eb07d0af7ceb072162206db21c185baa0ee,27.0,3.5428038e-11,3.5428038e-11,3.5428038e-11,67,26,0.8724715773149828,1,1,445,0,liquidity_stealing
0x111111111cfacf48287ff59cc0c7b03629f1444f,67.0,0.11756321937337753,0.00014295944512999147,96.67854080481011,141,38,0.8234531627524592,1,1,2665,1,none
0x0dd0668377be6aca8361a80423b5532cb109e0ef,55.0,8.3e-17,0.006845925437149456,1.0062920000000002e-30,57,39,0.8698898687019588,1,1,27,0,liquidity_stealing
0x32ba720a38dcd3a9d4c04aa398f4d7e65a7547f5,29.0,2.128837430778948,4.5927805373066055e-09,986754923.2699093,31,19,0.3247862657167573,1,0,7778,1,none
0xf1ca9cb74685755965c7458528a36934df52a3ef,19.0,0.6364673651535694,3.038589161536225e-05,13331.5392562226,114,129,1.0,4,1,6053551,1,none
0x0394635c930716a7a5c0da1da5ed8a0b12305cff,38.0,0.5590249119067914,0.003288449025675836,95.03229324595341,655,618,1.0,3,2,32374,1,none
0x7f97fbdc47cc5b5a3666a2e9143a36e46991af27,19.0,219.9727131317817,0.00013437287743001857,360102391.55411106,20,21,0.8485995767384933,1,0,5047,0,liquidity_stealing
0x1e0cd9506d465937e9d6754e76cd389a8bd90fbf,9.0,1.1659836405947261,0.006438437884456096,211.1564753022977,13,7,0.8235337550670847,2,0,4084,1,none
0xad4e39d9b0c4f3c6f6dac3a4dc2a1b5160ecd380,42.0,10.671952907595797,0.0009604733764040505,118577.54900853292,42,18,1.0,1,0,9913,0,liquidity_stealing
0xef6344de1fcfc5f48c30234c16c1389e8cdc572c,7.0,4.12355602728753,9.062760499533033e-05,187621.79924158263,3170,3077,0.08842290822436415,4,0,21655,1,none
0x8a9c4dfe8b9d8962b31e4e16f8321c44d48e246e,456.0,15.218849593620185,6.381542263274453e-05,3629426.4520688043,11687,1419,0.00472470465023311,16,0,16070,1,none
0xca394a62cf89e3ae80dae858d96afb93e4120977,166.0,1.7783196370014345,0.002500637690592433,1264.6457114687798,168,71,0.5302327147221053,1,1,135,0,liquidity_stealing
0x870cf5b667e2fe090acef12112e8fa195fab711a,230.0,11.385989292479033,7.353374568556303e-07,176301031.53292748,481,115,0.812034920355859,1,0,2301,0,liquidity_stealing
0x88acdd2a6425c3faae4bc9650fd7e27e0bebb7ab,75.0,13.83596868951708,0.0012386436489756334,154551.33503135803,457,124,0.058028663710935756,17,2,76094,1,none
0x2bd6d9a13b2294dea7198174a592b7c25001c4fc,78.0,54.201044006470596,0.3258212384824486,9016.456953740337,85,29,0.33259881593217966,1,0,168,1,none
0x90d938022690dd03bbc631ac6485d7aeabca787e,83.0,17.68786252213082,3065705.8778232248,0.00010205169480378977,100,65,0.42851561209520733,1,0,18872,1,none
0xc6c2d96ee4c55bab51fe6b0b9aa40032abe65180,359.0,8.059333455561623,1.3081964546969183e-10,496506893247.7963,721,148,0.40253313741958585,12,1,0,1,none
0x605da996ef24e84f7b3baf8df6926c260c7a90a6,558.0,5.247739944099795,1.1089394332814973e-06,24833434.265575416,581,225,0.14468881441795534,3,1,416,1,none
0x36b72e22bc584015f07c586c11d8bd5bcf788356,9.0,1e-18,1.5625000000000001e-22,6.400000000000001e-15,31,19,0.9961008978942402,1,1,529,0,liquidity_stealing
0xd3c7c6c5655e6f85b8351aae90f1403566176ed8,15.0,0.1388923527152988,1.9004579525673242e-06,10150.756356766897,19,6,0.6153714186897496,5,2,134,0,liquidity_stealing
0x78edaa576366633d18ecb98ad364f25002293cf4,8.0,0.005025279142154331,9.995375322724475e-08,252.65114756779292,17,7,0.4938642657300931,1,1,4228,1,none
0xa06bc25b5805d5f8d82847d191cb4af5a3e873e0,3.0,1.33e-16,0.017571673933148367,1.006677e-30,16332,1975,0.023480751845671863,1,1,619829,1,none
